task;learner;optimizer;constants;expression;surrogate_score
3573;rf;optimistic_random_search_32;False;100 replications;0.9584492587487002
168329;glmnet;optimistic_random_search_2;False;100 replications;0.32195471413361004
168329;glmnet;optimistic_random_search_4;False;100 replications;0.5571420193152438
168329;glmnet;optimistic_random_search_8;False;100 replications;0.7333527532271963
168329;glmnet;optimistic_random_search_16;False;100 replications;0.881116957583704
168329;glmnet;optimistic_random_search_32;False;100 replications;0.9189467675422638
3481;xgboost;optimistic_random_search_2;False;100 replications;0.9521772344434044
3481;xgboost;optimistic_random_search_4;False;100 replications;0.9746195573690102
3481;xgboost;optimistic_random_search_8;False;100 replications;0.9873400710862709
3481;xgboost;optimistic_random_search_16;False;100 replications;0.9939093370733175
3481;xgboost;optimistic_random_search_32;False;100 replications;0.9968981295434517
22;rpart;optimistic_random_search_2;False;100 replications;0.9032087665810612
22;rpart;optimistic_random_search_4;False;100 replications;0.943760910115573
22;rpart;optimistic_random_search_8;False;100 replications;0.9695926613291768
22;rpart;optimistic_random_search_16;False;100 replications;0.9765487154135765
22;rpart;optimistic_random_search_32;False;100 replications;0.9814365325807501
14971;xgboost;optimistic_random_search_2;False;100 replications;0.9943932512547883
14971;xgboost;optimistic_random_search_4;False;100 replications;0.9977765992797792
14971;xgboost;optimistic_random_search_8;False;100 replications;0.9986001054674625
14971;xgboost;optimistic_random_search_16;False;100 replications;0.9990366008864227
14971;xgboost;optimistic_random_search_32;False;100 replications;0.9993497781566292
9964;knn;optimistic_random_search_2;False;100 replications;0.9767725597413808
9964;knn;optimistic_random_search_4;False;100 replications;0.9907105537877452
9964;knn;optimistic_random_search_8;False;100 replications;0.9923518823190511
9964;knn;optimistic_random_search_16;False;100 replications;0.995307617625796
9964;knn;optimistic_random_search_32;False;100 replications;0.9974949941573769
3512;svm;optimistic_random_search_2;False;100 replications;0.6982366030643908
3512;svm;optimistic_random_search_4;False;100 replications;0.9379124606108842
3512;svm;optimistic_random_search_8;False;100 replications;0.9825239954307663
3512;svm;optimistic_random_search_16;False;100 replications;0.9934946490257203
3512;svm;optimistic_random_search_32;False;100 replications;0.9963815563039673
10101;knn;optimistic_random_search_2;False;100 replications;0.9962727794163393
10101;knn;optimistic_random_search_4;False;100 replications;0.9984018106297515
10101;knn;optimistic_random_search_8;False;100 replications;0.9994181791128852
10101;knn;optimistic_random_search_16;False;100 replications;0.9998036412431448
10101;knn;optimistic_random_search_32;False;100 replications;0.999899205307528
3022;knn;optimistic_random_search_2;False;100 replications;0.882375301097762
3022;knn;optimistic_random_search_4;False;100 replications;0.9511317595612421
3022;knn;optimistic_random_search_8;False;100 replications;0.9863890244651567
3022;knn;optimistic_random_search_16;False;100 replications;0.9918782467290335
3022;knn;optimistic_random_search_32;False;100 replications;0.9960483145089297
14965;rpart;optimistic_random_search_2;False;100 replications;0.707678664574231
14965;rpart;optimistic_random_search_4;False;100 replications;0.8180269827241627
14965;rpart;optimistic_random_search_8;False;100 replications;0.8691272562065566
14965;rpart;optimistic_random_search_16;False;100 replications;0.9067077531169463
14965;rpart;optimistic_random_search_32;False;100 replications;0.924755701174746
58;rf;optimistic_random_search_2;False;100 replications;0.9559543798166087
58;rf;optimistic_random_search_4;False;100 replications;0.9741862392848154
58;rf;optimistic_random_search_8;False;100 replications;0.9797574590388782
58;rf;optimistic_random_search_16;False;100 replications;0.9868072139501196
58;rf;optimistic_random_search_32;False;100 replications;0.9909396846280701
189928;rpart;optimistic_random_search_2;False;100 replications;0.8091892013029178
189928;rpart;optimistic_random_search_4;False;100 replications;0.8971596148901867
189928;rpart;optimistic_random_search_8;False;100 replications;0.9297370734051384
189928;rpart;optimistic_random_search_16;False;100 replications;0.9445456961003065
189928;rpart;optimistic_random_search_32;False;100 replications;0.9628544074857743
190411;glmnet;optimistic_random_search_2;False;100 replications;0.5817375163666476
190411;glmnet;optimistic_random_search_4;False;100 replications;0.7977778742395799
190411;glmnet;optimistic_random_search_8;False;100 replications;0.9631387296947865
190411;glmnet;optimistic_random_search_16;False;100 replications;0.9941395404154434
190411;glmnet;optimistic_random_search_32;False;100 replications;0.9984696150487109
3021;glmnet;optimistic_random_search_2;False;100 replications;0.556987115601356
3021;glmnet;optimistic_random_search_4;False;100 replications;0.6836519553791557
3021;glmnet;optimistic_random_search_8;False;100 replications;0.9031201342157218
3021;glmnet;optimistic_random_search_16;False;100 replications;0.9811771006865264
3021;glmnet;optimistic_random_search_32;False;100 replications;0.9903497425136056
219;rpart;optimistic_random_search_2;False;100 replications;0.5516235578944535
219;rpart;optimistic_random_search_4;False;100 replications;0.6644988887060848
219;rpart;optimistic_random_search_8;False;100 replications;0.7501708887825934
219;rpart;optimistic_random_search_16;False;100 replications;0.804021192074512
219;rpart;optimistic_random_search_32;False;100 replications;0.841246240557108
146824;glmnet;optimistic_random_search_2;False;100 replications;0.59327950302641
146824;glmnet;optimistic_random_search_4;False;100 replications;0.8860090607903084
146824;glmnet;optimistic_random_search_8;False;100 replications;0.9524552811757515
146824;glmnet;optimistic_random_search_16;False;100 replications;0.9910400273834198
146824;glmnet;optimistic_random_search_32;False;100 replications;0.9965385880107326
3549;glmnet;optimistic_random_search_2;False;100 replications;0.6381967477650929
3549;glmnet;optimistic_random_search_4;False;100 replications;0.8829392693977515
3549;glmnet;optimistic_random_search_8;False;100 replications;0.9592382758992279
3549;glmnet;optimistic_random_search_16;False;100 replications;0.9940196562092366
3549;glmnet;optimistic_random_search_32;False;100 replications;0.9963524585531596
28;knn;optimistic_random_search_2;False;100 replications;0.9850424725995083
28;knn;optimistic_random_search_4;False;100 replications;0.9972247310483984
28;knn;optimistic_random_search_8;False;100 replications;0.9990406363972246
28;knn;optimistic_random_search_16;False;100 replications;0.9993924229448875
28;knn;optimistic_random_search_32;False;100 replications;0.9995646735347471
22;xgboost;optimistic_random_search_2;False;100 replications;0.96683688679385
22;xgboost;optimistic_random_search_4;False;100 replications;0.9821480862591306
22;xgboost;optimistic_random_search_8;False;100 replications;0.9904958919831938
22;xgboost;optimistic_random_search_16;False;100 replications;0.9938821378960041
22;xgboost;optimistic_random_search_32;False;100 replications;0.9960536541603306
3481;rpart;optimistic_random_search_2;False;100 replications;0.7317673775696913
3481;rpart;optimistic_random_search_4;False;100 replications;0.8878737523400728
3481;rpart;optimistic_random_search_8;False;100 replications;0.9857481103750846
3481;rpart;optimistic_random_search_16;False;100 replications;0.991337255388566
3481;rpart;optimistic_random_search_32;False;100 replications;0.9932886226933405
146607;rpart;optimistic_random_search_2;False;100 replications;0.9582260562114702
146607;rpart;optimistic_random_search_4;False;100 replications;0.97565711892616
146607;rpart;optimistic_random_search_8;False;100 replications;0.984516073603814
146607;rpart;optimistic_random_search_16;False;100 replications;0.9860686481049773
146607;rpart;optimistic_random_search_32;False;100 replications;0.9869034744731698
3510;svm;optimistic_random_search_2;False;100 replications;0.9037347965670651
3510;svm;optimistic_random_search_4;False;100 replications;0.9679285818976484
3510;svm;optimistic_random_search_8;False;100 replications;0.9813646136269739
3510;svm;optimistic_random_search_16;False;100 replications;0.9918922718369326
3510;svm;optimistic_random_search_32;False;100 replications;0.9957589453494312
10106;rf;optimistic_random_search_2;False;100 replications;0.921171586971318
10106;rf;optimistic_random_search_4;False;100 replications;0.9563122457368517
10106;rf;optimistic_random_search_8;False;100 replications;0.9783903326782546
10106;rf;optimistic_random_search_16;False;100 replications;0.986098400944601
10106;rf;optimistic_random_search_32;False;100 replications;0.9896236145406802
9952;knn;optimistic_random_search_2;False;100 replications;0.9903158104248087
9952;knn;optimistic_random_search_4;False;100 replications;0.9974709493138144
9952;knn;optimistic_random_search_8;False;100 replications;0.9989503093497569
9952;knn;optimistic_random_search_16;False;100 replications;0.9995757182881826
9952;knn;optimistic_random_search_32;False;100 replications;0.999685580891493
3893;svm;optimistic_random_search_2;False;100 replications;0.9110077188896851
3893;svm;optimistic_random_search_4;False;100 replications;0.9792767356793521
3893;svm;optimistic_random_search_8;False;100 replications;0.9917628397578523
3893;svm;optimistic_random_search_16;False;100 replications;0.9961433028561139
3893;svm;optimistic_random_search_32;False;100 replications;0.9975665094283264
167119;svm;optimistic_random_search_2;False;100 replications;0.4963347958997367
167119;svm;optimistic_random_search_4;False;100 replications;0.6638791384570957
167119;svm;optimistic_random_search_8;False;100 replications;0.7285203242892996
167119;svm;optimistic_random_search_16;False;100 replications;0.8230061020704675
167119;svm;optimistic_random_search_32;False;100 replications;0.9225468728851492
9950;glmnet;optimistic_random_search_2;False;100 replications;0.557905204829493
9950;glmnet;optimistic_random_search_4;False;100 replications;0.835752810499476
9950;glmnet;optimistic_random_search_8;False;100 replications;0.9119962991923777
9950;glmnet;optimistic_random_search_16;False;100 replications;0.9589484175154219
9950;glmnet;optimistic_random_search_32;False;100 replications;0.9727814962366476
29;knn;optimistic_random_search_2;False;100 replications;0.9861706198072419
29;knn;optimistic_random_search_4;False;100 replications;0.9978613688364846
29;knn;optimistic_random_search_8;False;100 replications;0.9993616124508117
29;knn;optimistic_random_search_16;False;100 replications;0.9995210183373091
29;knn;optimistic_random_search_32;False;100 replications;0.9996357437682789
167140;knn;optimistic_random_search_2;False;100 replications;0.9958317137739426
167140;knn;optimistic_random_search_4;False;100 replications;0.9973915769480746
167140;knn;optimistic_random_search_8;False;100 replications;0.9981786189187081
167140;knn;optimistic_random_search_16;False;100 replications;0.9985845257011852
167140;knn;optimistic_random_search_32;False;100 replications;0.999002533697567
146212;rpart;optimistic_random_search_2;False;100 replications;0.9474240225152262
146212;rpart;optimistic_random_search_4;False;100 replications;0.9717769001396086
146212;rpart;optimistic_random_search_8;False;100 replications;0.9782881845634317
146212;rpart;optimistic_random_search_16;False;100 replications;0.9853005238092245
146212;rpart;optimistic_random_search_32;False;100 replications;0.9879134598847561
11;svm;optimistic_random_search_2;False;100 replications;0.6158390726156023
11;svm;optimistic_random_search_4;False;100 replications;0.7626146095218387
11;svm;optimistic_random_search_8;False;100 replications;0.8345987306814695
11;svm;optimistic_random_search_16;False;100 replications;0.9209123559375257
11;svm;optimistic_random_search_32;False;100 replications;0.959780184297546
3021;rf;optimistic_random_search_2;False;100 replications;0.7539181184758844
3021;rf;optimistic_random_search_4;False;100 replications;0.8341494536156857
3021;rf;optimistic_random_search_8;False;100 replications;0.8913289422035685
3021;rf;optimistic_random_search_16;False;100 replications;0.9226589417211613
3021;rf;optimistic_random_search_32;False;100 replications;0.9474987835054992
2074;svm;optimistic_random_search_2;False;100 replications;0.8904983033728349
2074;svm;optimistic_random_search_4;False;100 replications;0.9376838271919254
2074;svm;optimistic_random_search_8;False;100 replications;0.9589415164005238
2074;svm;optimistic_random_search_16;False;100 replications;0.9753428785605273
2074;svm;optimistic_random_search_32;False;100 replications;0.9865608391973475
9981;rpart;optimistic_random_search_2;False;100 replications;0.576554221046207
9981;rpart;optimistic_random_search_4;False;100 replications;0.7236722119062109
9981;rpart;optimistic_random_search_8;False;100 replications;0.8107669858478093
9981;rpart;optimistic_random_search_16;False;100 replications;0.8410023506597879
9981;rpart;optimistic_random_search_32;False;100 replications;0.8715288665498945
3510;xgboost;optimistic_random_search_2;False;100 replications;0.9666734026591633
3510;xgboost;optimistic_random_search_4;False;100 replications;0.9834401229263667
3510;xgboost;optimistic_random_search_8;False;100 replications;0.9907943712333572
3510;xgboost;optimistic_random_search_16;False;100 replications;0.9963639836065239
3510;xgboost;optimistic_random_search_32;False;100 replications;0.9979237179734914
3903;knn;optimistic_random_search_2;False;100 replications;0.9789080610472852
3903;knn;optimistic_random_search_4;False;100 replications;0.9947589239357812
3903;knn;optimistic_random_search_8;False;100 replications;0.9981783925344355
3903;knn;optimistic_random_search_16;False;100 replications;0.9992219328463702
3903;knn;optimistic_random_search_32;False;100 replications;0.9996745549420483
9956;rpart;optimistic_random_search_2;False;100 replications;0.9673536525110041
9956;rpart;optimistic_random_search_4;False;100 replications;0.9697162790352
9956;rpart;optimistic_random_search_8;False;100 replications;0.9715448485229793
9956;rpart;optimistic_random_search_16;False;100 replications;0.975090777096502
9956;rpart;optimistic_random_search_32;False;100 replications;0.9792272990539863
15;svm;optimistic_random_search_2;False;100 replications;0.9279047114572492
15;svm;optimistic_random_search_4;False;100 replications;0.9761312539702246
15;svm;optimistic_random_search_8;False;100 replications;0.9855994609453324
15;svm;optimistic_random_search_16;False;100 replications;0.9887260466324165
15;svm;optimistic_random_search_32;False;100 replications;0.9910812992739548
49;svm;optimistic_random_search_2;False;100 replications;0.8083945338891741
49;svm;optimistic_random_search_4;False;100 replications;0.8952138459114688
49;svm;optimistic_random_search_8;False;100 replications;0.9544199421857646
49;svm;optimistic_random_search_16;False;100 replications;0.9916638658886197
49;svm;optimistic_random_search_32;False;100 replications;0.9962710250920853
14952;knn;optimistic_random_search_2;False;100 replications;0.9868674832651485
14952;knn;optimistic_random_search_4;False;100 replications;0.9936130315495362
14952;knn;optimistic_random_search_8;False;100 replications;0.9972256248863494
14952;knn;optimistic_random_search_16;False;100 replications;0.9979856012860386
14952;knn;optimistic_random_search_32;False;100 replications;0.99875159426342
167211;rf;optimistic_random_search_2;False;100 replications;0.9546440087874258
167211;rf;optimistic_random_search_4;False;100 replications;0.9637166799492463
167211;rf;optimistic_random_search_8;False;100 replications;0.972088602549342
167211;rf;optimistic_random_search_16;False;100 replications;0.9818402251411699
167211;rf;optimistic_random_search_32;False;100 replications;0.984964689789004
9986;rpart;optimistic_random_search_2;False;100 replications;0.7429573214641867
9986;rpart;optimistic_random_search_4;False;100 replications;0.9017893352928007
9986;rpart;optimistic_random_search_8;False;100 replications;0.9508914985509261
9986;rpart;optimistic_random_search_16;False;100 replications;0.9807412236404883
9986;rpart;optimistic_random_search_32;False;100 replications;0.9874480121568309
168908;rpart;optimistic_random_search_2;False;100 replications;0.9951128732799025
168908;rpart;optimistic_random_search_4;False;100 replications;0.9969208725592529
168908;rpart;optimistic_random_search_8;False;100 replications;0.9986668939659827
168908;rpart;optimistic_random_search_16;False;100 replications;0.9991727324910407
168908;rpart;optimistic_random_search_32;False;100 replications;0.999312388607258
34539;svm;optimistic_random_search_2;False;100 replications;0.44096155541366294
34539;svm;optimistic_random_search_4;False;100 replications;0.5047865481353602
34539;svm;optimistic_random_search_8;False;100 replications;0.5707978927848828
34539;svm;optimistic_random_search_16;False;100 replications;0.632617106196191
34539;svm;optimistic_random_search_32;False;100 replications;0.6917828859899461
23;xgboost;optimistic_random_search_2;False;100 replications;0.9909381741342801
23;xgboost;optimistic_random_search_4;False;100 replications;0.992975214652444
23;xgboost;optimistic_random_search_8;False;100 replications;0.9961020432385108
23;xgboost;optimistic_random_search_16;False;100 replications;0.997601204660183
23;xgboost;optimistic_random_search_32;False;100 replications;0.998433462180735
37;rpart;optimistic_random_search_2;False;100 replications;0.9612140465983171
37;rpart;optimistic_random_search_4;False;100 replications;0.9727507986736121
37;rpart;optimistic_random_search_8;False;100 replications;0.9830418275534037
37;rpart;optimistic_random_search_16;False;100 replications;0.9885640749143569
37;rpart;optimistic_random_search_32;False;100 replications;0.994422200406175
9950;rf;optimistic_random_search_2;False;100 replications;0.8238619041436419
9950;rf;optimistic_random_search_4;False;100 replications;0.8543714541883916
9950;rf;optimistic_random_search_8;False;100 replications;0.9043517795613701
9950;rf;optimistic_random_search_16;False;100 replications;0.933488180340734
9950;rf;optimistic_random_search_32;False;100 replications;0.9456160743069049
125922;rf;optimistic_random_search_2;False;100 replications;0.9250744278501792
125922;rf;optimistic_random_search_4;False;100 replications;0.953072228768372
125922;rf;optimistic_random_search_8;False;100 replications;0.9641281021037625
125922;rf;optimistic_random_search_16;False;100 replications;0.9741668822931981
125922;rf;optimistic_random_search_32;False;100 replications;0.9830728371761646
2073;rf;optimistic_random_search_2;False;100 replications;0.9828714855200509
2073;rf;optimistic_random_search_4;False;100 replications;0.9897903064428597
2073;rf;optimistic_random_search_8;False;100 replications;0.9933745312714989
2073;rf;optimistic_random_search_16;False;100 replications;0.9960574808906505
2073;rf;optimistic_random_search_32;False;100 replications;0.9967124498276716
9946;xgboost;optimistic_random_search_2;False;100 replications;0.9799431666503838
9946;xgboost;optimistic_random_search_4;False;100 replications;0.9888011594304955
9946;xgboost;optimistic_random_search_8;False;100 replications;0.9934121847336438
9946;xgboost;optimistic_random_search_16;False;100 replications;0.9969464456490481
9946;xgboost;optimistic_random_search_32;False;100 replications;0.9980457141980711
168868;rf;optimistic_random_search_2;False;100 replications;0.8044758695143576
168868;rf;optimistic_random_search_4;False;100 replications;0.8239479535184907
168868;rf;optimistic_random_search_8;False;100 replications;0.8516303729571149
168868;rf;optimistic_random_search_16;False;100 replications;0.8735401805799091
168868;rf;optimistic_random_search_32;False;100 replications;0.8893918196023333
37;xgboost;optimistic_random_search_2;False;100 replications;0.9923911204676702
37;xgboost;optimistic_random_search_4;False;100 replications;0.9941716877924216
37;xgboost;optimistic_random_search_8;False;100 replications;0.9971969105427952
37;xgboost;optimistic_random_search_16;False;100 replications;0.9982115047538602
37;xgboost;optimistic_random_search_32;False;100 replications;0.9988830089169117
29;glmnet;optimistic_random_search_2;False;100 replications;0.6395486707439586
29;glmnet;optimistic_random_search_4;False;100 replications;0.8961931383482917
29;glmnet;optimistic_random_search_8;False;100 replications;0.9696685990303325
29;glmnet;optimistic_random_search_16;False;100 replications;0.98674589993545
29;glmnet;optimistic_random_search_32;False;100 replications;0.9937384470513635
125920;rpart;optimistic_random_search_2;False;100 replications;0.9905809410334614
125920;rpart;optimistic_random_search_4;False;100 replications;0.9936300426264935
125920;rpart;optimistic_random_search_8;False;100 replications;0.9950063470435042
125920;rpart;optimistic_random_search_16;False;100 replications;0.9969299482948888
125920;rpart;optimistic_random_search_32;False;100 replications;0.9980239928189225
146819;svm;optimistic_random_search_2;False;100 replications;0.7202974653861086
146819;svm;optimistic_random_search_4;False;100 replications;0.8638681409629936
146819;svm;optimistic_random_search_8;False;100 replications;0.9479786834350977
146819;svm;optimistic_random_search_16;False;100 replications;0.9765353506043446
146819;svm;optimistic_random_search_32;False;100 replications;0.9810117298407911
3918;glmnet;optimistic_random_search_2;False;100 replications;0.5403426493479454
3918;glmnet;optimistic_random_search_4;False;100 replications;0.7650602120472655
3918;glmnet;optimistic_random_search_8;False;100 replications;0.9059719202866122
3918;glmnet;optimistic_random_search_16;False;100 replications;0.9612447269870986
3918;glmnet;optimistic_random_search_32;False;100 replications;0.987578452832752
9981;rf;optimistic_random_search_2;False;100 replications;0.8400408771106471
9981;rf;optimistic_random_search_4;False;100 replications;0.9167203684693769
9981;rf;optimistic_random_search_8;False;100 replications;0.9456147030095821
9981;rf;optimistic_random_search_16;False;100 replications;0.9611093935614928
9981;rf;optimistic_random_search_32;False;100 replications;0.9679665260577104
14952;rf;optimistic_random_search_2;False;100 replications;0.8088907137909546
14952;rf;optimistic_random_search_4;False;100 replications;0.886273565469934
14952;rf;optimistic_random_search_8;False;100 replications;0.9232913921044408
14952;rf;optimistic_random_search_16;False;100 replications;0.9452524333834162
14952;rf;optimistic_random_search_32;False;100 replications;0.9626052091664151
3573;xgboost;optimistic_random_search_2;False;100 replications;0.7068868364050843
3573;xgboost;optimistic_random_search_4;False;100 replications;0.8509245506466973
3573;xgboost;optimistic_random_search_8;False;100 replications;0.9348559719279018
3573;xgboost;optimistic_random_search_16;False;100 replications;0.9690588884423049
3573;xgboost;optimistic_random_search_32;False;100 replications;0.9832520883629889
167125;rf;optimistic_random_search_2;False;100 replications;0.883209896392237
167125;rf;optimistic_random_search_4;False;100 replications;0.9317227320638637
167125;rf;optimistic_random_search_8;False;100 replications;0.9513039577528793
167125;rf;optimistic_random_search_16;False;100 replications;0.964142024673
167125;rf;optimistic_random_search_32;False;100 replications;0.9746463410416617
43;svm;optimistic_random_search_2;False;100 replications;0.7492972606605595
43;svm;optimistic_random_search_4;False;100 replications;0.8361732348180826
43;svm;optimistic_random_search_8;False;100 replications;0.9053906028644438
43;svm;optimistic_random_search_16;False;100 replications;0.9284217621443716
43;svm;optimistic_random_search_32;False;100 replications;0.9589537527284493
146607;xgboost;optimistic_random_search_2;False;100 replications;0.9916984858282132
146607;xgboost;optimistic_random_search_4;False;100 replications;0.9957532757174848
146607;xgboost;optimistic_random_search_8;False;100 replications;0.9976491576393517
146607;xgboost;optimistic_random_search_16;False;100 replications;0.9986294896983664
146607;xgboost;optimistic_random_search_32;False;100 replications;0.9990320877516943
16;knn;optimistic_random_search_2;False;100 replications;0.9491313296370606
16;knn;optimistic_random_search_4;False;100 replications;0.9665649953449403
16;knn;optimistic_random_search_8;False;100 replications;0.9778926109245636
16;knn;optimistic_random_search_16;False;100 replications;0.9854327302217201
16;knn;optimistic_random_search_32;False;100 replications;0.9903330124508303
14954;glmnet;optimistic_random_search_2;False;100 replications;0.5329161382450622
14954;glmnet;optimistic_random_search_4;False;100 replications;0.6898172537806875
14954;glmnet;optimistic_random_search_8;False;100 replications;0.8783691988537836
14954;glmnet;optimistic_random_search_16;False;100 replications;0.9133447447279149
14954;glmnet;optimistic_random_search_32;False;100 replications;0.9549978498594568
167119;knn;optimistic_random_search_2;False;100 replications;0.9682237542080417
167119;knn;optimistic_random_search_4;False;100 replications;0.9903604543064204
167119;knn;optimistic_random_search_8;False;100 replications;0.998298619492248
167119;knn;optimistic_random_search_16;False;100 replications;0.9991313300643676
167119;knn;optimistic_random_search_32;False;100 replications;0.9996189318226957
9985;svm;optimistic_random_search_2;False;100 replications;0.6936294785195797
9985;svm;optimistic_random_search_4;False;100 replications;0.7966062016736953
9985;svm;optimistic_random_search_8;False;100 replications;0.8461909469204124
9985;svm;optimistic_random_search_16;False;100 replications;0.8990393255899266
9985;svm;optimistic_random_search_32;False;100 replications;0.9499684696081714
3893;knn;optimistic_random_search_2;False;100 replications;0.9227693240312266
3893;knn;optimistic_random_search_4;False;100 replications;0.9980377478785065
3893;knn;optimistic_random_search_8;False;100 replications;0.9994563233735515
3893;knn;optimistic_random_search_16;False;100 replications;0.9995963871353349
3893;knn;optimistic_random_search_32;False;100 replications;0.9997436500250585
9952;svm;optimistic_random_search_2;False;100 replications;0.6579000673344373
9952;svm;optimistic_random_search_4;False;100 replications;0.7718283291711979
9952;svm;optimistic_random_search_8;False;100 replications;0.8739234068653006
9952;svm;optimistic_random_search_16;False;100 replications;0.8913498439373286
9952;svm;optimistic_random_search_32;False;100 replications;0.9315514808206079
9981;glmnet;optimistic_random_search_2;False;100 replications;0.6084434688253346
9981;glmnet;optimistic_random_search_4;False;100 replications;0.834218331185112
9981;glmnet;optimistic_random_search_8;False;100 replications;0.9602635848578285
9981;glmnet;optimistic_random_search_16;False;100 replications;0.9895970363317756
9981;glmnet;optimistic_random_search_32;False;100 replications;0.9929906492896927
3510;knn;optimistic_random_search_2;False;100 replications;0.9189809048683667
3510;knn;optimistic_random_search_4;False;100 replications;0.9804960656696957
3510;knn;optimistic_random_search_8;False;100 replications;0.9961400137155071
3510;knn;optimistic_random_search_16;False;100 replications;0.9985518133005408
3510;knn;optimistic_random_search_32;False;100 replications;0.9994065019615603
9977;knn;optimistic_random_search_2;False;100 replications;0.9668893325862541
9977;knn;optimistic_random_search_4;False;100 replications;0.9894791465492435
9977;knn;optimistic_random_search_8;False;100 replications;0.999078961342226
9977;knn;optimistic_random_search_16;False;100 replications;0.9993807976948311
9977;knn;optimistic_random_search_32;False;100 replications;0.9996441770660656
219;xgboost;optimistic_random_search_2;False;100 replications;0.9526689158219623
219;xgboost;optimistic_random_search_4;False;100 replications;0.9609655741055115
219;xgboost;optimistic_random_search_8;False;100 replications;0.9722134317579448
219;xgboost;optimistic_random_search_16;False;100 replications;0.9778232416259709
219;xgboost;optimistic_random_search_32;False;100 replications;0.9857574500306977
189928;xgboost;optimistic_random_search_2;False;100 replications;0.9166366080736296
189928;xgboost;optimistic_random_search_4;False;100 replications;0.9401628528695484
189928;xgboost;optimistic_random_search_8;False;100 replications;0.9579226124441328
189928;xgboost;optimistic_random_search_16;False;100 replications;0.9737188346260838
189928;xgboost;optimistic_random_search_32;False;100 replications;0.9845025242203639
58;xgboost;optimistic_random_search_2;False;100 replications;0.955460280489333
58;xgboost;optimistic_random_search_4;False;100 replications;0.9817249284085385
58;xgboost;optimistic_random_search_8;False;100 replications;0.9922911431854454
58;xgboost;optimistic_random_search_16;False;100 replications;0.9970582556454811
58;xgboost;optimistic_random_search_32;False;100 replications;0.998341224844489
14965;xgboost;optimistic_random_search_2;False;100 replications;0.9770956761061175
14965;xgboost;optimistic_random_search_4;False;100 replications;0.9887964979884822
14965;xgboost;optimistic_random_search_8;False;100 replications;0.9940653938671034
14965;xgboost;optimistic_random_search_16;False;100 replications;0.9966776491185734
14965;xgboost;optimistic_random_search_32;False;100 replications;0.9977946788704871
9950;rpart;optimistic_random_search_2;False;100 replications;0.860241686110908
9950;rpart;optimistic_random_search_4;False;100 replications;0.8778807569884354
9950;rpart;optimistic_random_search_8;False;100 replications;0.8996763727184158
9950;rpart;optimistic_random_search_16;False;100 replications;0.9224013371094961
9950;rpart;optimistic_random_search_32;False;100 replications;0.9421000002821781
3917;glmnet;optimistic_random_search_2;False;100 replications;0.5983125925818641
3917;glmnet;optimistic_random_search_4;False;100 replications;0.8117562200695138
3917;glmnet;optimistic_random_search_8;False;100 replications;0.967634773863452
3917;glmnet;optimistic_random_search_16;False;100 replications;0.9900733567381362
3917;glmnet;optimistic_random_search_32;False;100 replications;0.996234867850839
3512;rf;optimistic_random_search_2;False;100 replications;0.9034475310840899
3512;rf;optimistic_random_search_4;False;100 replications;0.9431235996798093
3512;rf;optimistic_random_search_8;False;100 replications;0.9638251265865772
3512;rf;optimistic_random_search_16;False;100 replications;0.9779422449508642
3512;rf;optimistic_random_search_32;False;100 replications;0.9841737213660999
146821;rf;optimistic_random_search_2;False;100 replications;0.7200747506272775
146821;rf;optimistic_random_search_4;False;100 replications;0.8099087436749572
146821;rf;optimistic_random_search_8;False;100 replications;0.84485079903831
146821;rf;optimistic_random_search_16;False;100 replications;0.8971933859688671
146821;rf;optimistic_random_search_32;False;100 replications;0.9188523022924607
3481;glmnet;optimistic_random_search_2;False;100 replications;0.5308433173372489
3481;glmnet;optimistic_random_search_4;False;100 replications;0.7732573772198345
3481;glmnet;optimistic_random_search_8;False;100 replications;0.8957217864664692
3481;glmnet;optimistic_random_search_16;False;100 replications;0.9826754876429176
3481;glmnet;optimistic_random_search_32;False;100 replications;0.9954347135437039
168329;xgboost;optimistic_random_search_2;False;100 replications;0.9667301099719527
168329;xgboost;optimistic_random_search_4;False;100 replications;0.9774936222983825
168329;xgboost;optimistic_random_search_8;False;100 replications;0.9844039260433466
168329;xgboost;optimistic_random_search_16;False;100 replications;0.9915351185983758
168329;xgboost;optimistic_random_search_32;False;100 replications;0.9953061085668395
24;xgboost;optimistic_random_search_2;False;100 replications;0.6549447497872187
24;xgboost;optimistic_random_search_4;False;100 replications;0.7904158598401522
24;xgboost;optimistic_random_search_8;False;100 replications;0.9386648581131274
24;xgboost;optimistic_random_search_16;False;100 replications;0.9724009352422239
24;xgboost;optimistic_random_search_32;False;100 replications;0.9880740944008934
58;svm;optimistic_random_search_2;False;100 replications;0.6976803882663555
58;svm;optimistic_random_search_4;False;100 replications;0.8370729889615537
58;svm;optimistic_random_search_8;False;100 replications;0.9738823351626869
58;svm;optimistic_random_search_16;False;100 replications;0.994552537939635
58;svm;optimistic_random_search_32;False;100 replications;0.9984100314309354
14969;xgboost;optimistic_random_search_2;False;100 replications;0.9818259893577409
14969;xgboost;optimistic_random_search_4;False;100 replications;0.9867826181817664
14969;xgboost;optimistic_random_search_8;False;100 replications;0.9902935480474779
14969;xgboost;optimistic_random_search_16;False;100 replications;0.9931677659295279
14969;xgboost;optimistic_random_search_32;False;100 replications;0.9953417748301588
9964;xgboost;optimistic_random_search_2;False;100 replications;0.9554388253177146
