task;learner;optimizer;constants;expression;surrogate_score
9952;knn;mupluslambda;True;make_tuple(sub(36, 0.5224239504905216), 46, 687, 278);0.9953
145681;knn;mupluslambda;True;make_tuple(sub(36, 0.5224239504905216), 46, 687, 278);0.9883
3549;knn;mupluslambda;True;make_tuple(mul(0.9776781590662782, 36), 46, 683, 278);0.8538
168337;knn;mupluslambda;True;make_tuple(sub(36, 0.671820543295948), sub(46, 0.6517207836727613), mul(721, 17), 278);0.9991
10101;knn;mupluslambda;True;make_tuple(sub(36, 0.7653295439095096), add(0.47259295969959997, 45), 2607, 278);0.9993
3902;knn;mupluslambda;True;make_tuple(sub(36, 0.7000844279854275), add(0.11739528760535414, 45), truediv(58, 0.004656012839439437), 278);0.9895
9957;knn;mupluslambda;True;make_tuple(sub(36, 0.5224239504905216), 46, 687, 278);0.9969
2073;knn;mupluslambda;True;make_tuple(sub(36, 0.7000844279854275), add(0.11739528760535414, 45), truediv(58, 0.004656012839439437), 278);0.9860
3510;knn;mupluslambda;True;make_tuple(sub(36, 0.5079270397941561), sub(46, 0.6883418949839428), mul(34, 370), 278);0.9769
9950;knn;mupluslambda;True;make_tuple(sub(36, 0.7653295439095096), 46, 2607, 278);0.9802
43;knn;mupluslambda;True;make_tuple(mul(0.9776781590662782, 36), 46, 683, 278);0.9988
146822;knn;mupluslambda;True;make_tuple(mul(0.9776781590662782, 36), 46, 683, 278);0.9828
10090;knn;mupluslambda;True;make_tuple(sub(36, 0.7000844279854275), add(0.11739528760535414, 45), truediv(58, 0.004656012839439437), 278);0.9441
10093;knn;mupluslambda;True;make_tuple(add(35, 0.04956217861386363), 55, mul(728, 17), 289);0.3547
3481;knn;mupluslambda;True;make_tuple(add(35, 0.04956217861386363), 55, mul(728, 17), 289);0.9936
167140;knn;mupluslambda;True;make_tuple(add(35, 0.0010912130353527027), 55, mul(49, 247), 289);0.9979
168329;knn;mupluslambda;True;make_tuple(add(0.004151606818509586, 35), 55, truediv(1340, 0.10888728992773143), 289);0.9071
9981;knn;mupluslambda;True;make_tuple(add(35, 0.04956217861386363), 55, mul(728, 17), 289);0.9750
168338;knn;mupluslambda;True;make_tuple(add(35, 0.013759214311398807), 55, mul(26, 466), 289);0.9844
168911;knn;mupluslambda;True;make_tuple(add(35, 0.005206924280114213), 55, mul(13, 967), 289);0.9990
2074;knn;mupluslambda;True;make_tuple(add(0.017493442704973848, 35), 55, mul(18, 676), 289);0.9962
14954;knn;mupluslambda;True;make_tuple(add(35, 0.04956217861386363), 55, mul(728, 17), 289);0.9969
9970;knn;mupluslambda;True;make_tuple(add(35, 0.0032333389313273977), 55, mul(534, 23), 289);0.9997
3561;knn;mupluslambda;True;make_tuple(add(0.025433569493785647, 35), 55, mul(423, 29), 289);0.9995
146824;knn;mupluslambda;True;make_tuple(add(0.017493442704973848, 35), 55, mul(18, 676), 289);0.9449
2079;knn;mupluslambda;True;make_tuple(add(0.025433569493785647, 35), 55, mul(423, 29), 289);0.9984
9977;knn;mupluslambda;True;make_tuple(add(35, 0.0010912130353527027), 55, mul(49, 247), 289);0.9955
53;knn;mupluslambda;True;make_tuple(add(35, 0.005206924280114213), 55, mul(13, 967), 289);0.9969
9956;knn;mupluslambda;True;make_tuple(add(35, 0.04956217861386363), 55, mul(728, 17), 289);0.9854
168332;knn;mupluslambda;True;make_tuple(add(35, 0.0010912130353527027), 55, mul(49, 247), 289);0.9566
168339;knn;mupluslambda;True;make_tuple(add(0.017493442704973848, 35), 55, mul(18, 676), 289);0.9965
167124;knn;mupluslambda;True;make_tuple(add(35, 0.0032333389313273977), 55, mul(534, 23), 289);0.9466
45;knn;mupluslambda;True;make_tuple(add(35, 0.005206924280114213), 55, mul(13, 967), 289);0.9992
18;knn;mupluslambda;True;make_tuple(add(0.025433569493785647, 35), 55, mul(423, 29), 289);0.9865
125922;knn;mupluslambda;True;make_tuple(add(0.017493442704973848, 35), 55, mul(18, 676), 289);0.8048
3493;knn;mupluslambda;True;make_tuple(add(35, 0.005206924280114213), 55, mul(13, 967), 289);0.9993
146817;rf;mupluslambda;True;make_tuple(0.8687945876257968, 9, 141);0.9888
9964;rf;mupluslambda;True;make_tuple(mul(542, 0.0016015276575481094), 9, 141);0.9706
189924;rf;mupluslambda;True;make_tuple(889, 9, 145);0.8066
14969;rf;mupluslambda;True;make_tuple(0.8690672921094214, 9, 141);0.9799
167119;rf;mupluslambda;True;make_tuple(0.8685603285911616, 9, 141);0.9674
189927;rf;mupluslambda;True;make_tuple(0.8685603285911616, 9, 141);0.8468
168329;rf;mupluslambda;True;make_tuple(0.8690672921094214, 9, 141);0.9321
3917;rf;mupluslambda;True;make_tuple(truediv(612, 705), 9, 141);0.9606
2079;rf;mupluslambda;True;make_tuple(truediv(612, 705), 9, 141);0.9781
29;rf;mupluslambda;True;make_tuple(493, 9, 145);0.9505
189928;rf;mupluslambda;True;make_tuple(truediv(825, 945), 9, 141);0.9447
146825;rf;mupluslambda;True;make_tuple(mul(542, 0.0016015276575481094), 9, 141);0.9943
14;rf;mupluslambda;True;make_tuple(0.8687945876257968, 9, 141);0.9953
146822;rf;mupluslambda;True;make_tuple(truediv(825, 945), 9, 141);0.9933
146824;rf;mupluslambda;True;make_tuple(0.8690672921094214, 9, 141);0.9913
43;rf;mupluslambda;True;make_tuple(0.8687384557888609, 9, 141);0.9123
167141;rf;mupluslambda;True;make_tuple(9, 9, 145);0.9829
146606;rf;mupluslambda;True;make_tuple(0.8687945876257968, 9, 141);0.9903
168332;rf;mupluslambda;True;make_tuple(mul(542, 0.0016015276575481094), 9, 141);0.9992
3903;rf;mupluslambda;True;make_tuple(0.8687945876257968, 9, 141);0.9735
3;rf;mupluslambda;True;make_tuple(mul(542, 0.0016015276575481094), 9, 141);0.9940
168910;rf;mupluslambda;True;make_tuple(889, 9, 145);0.9798
2073;rf;mupluslambda;True;make_tuple(9, 9, 145);0.9827
3945;rf;mupluslambda;True;make_tuple(expit(add(0.03384331631931395, 2)), 9, add(0.0011209764552457461, 147));0.5705
168339;rf;mupluslambda;True;make_tuple(0.8842713438652302, 9, add(147, 0.0800275064224456));0.9580
9956;rf;mupluslambda;True;make_tuple(0.8842713438652302, 9, add(147, 0.0800275064224456));0.9874
168331;rf;mupluslambda;True;make_tuple(0.8842777063816226, 9, add(147, 0.021384239412731446));0.9462
9977;rf;mupluslambda;True;make_tuple(expit(add(0.03384331631931395, 2)), 9, add(0.0011209764552457461, 147));0.9752
168336;rf;mupluslambda;True;make_tuple(truediv(237, 268), 9, add(147, 0.00207311129129255));0.9523
3021;rf;mupluslambda;True;make_tuple(add(expit(2), 0.003535767062927932), 9, add(147, 0.0010558028351175335));0.9810
24;rf;mupluslambda;True;make_tuple(0.8843075494992094, 9, add(0.17886503704559573, 147));0.9988
58;rf;mupluslambda;True;make_tuple(0.8842798720017082, 9, add(147, 0.06184271000448585));0.9963
9960;rf;mupluslambda;True;make_tuple(sub(0.8874612211960058, 0.0031436578432460574), 9, add(0.28015111793212477, 147));0.9963
3560;rf;mupluslambda;True;make_tuple(add(0.013858097837370131, 0.8704021798227548), 9, add(0.013746467192345367, 147));0.9147
168868;rf;mupluslambda;True;make_tuple(0.8843075494992094, 9, add(0.17886503704559573, 147));0.9714
28;rf;mupluslambda;True;make_tuple(0.8843052880183071, 9, add(0.1539260035028451, 147));0.9916
9971;rf;mupluslambda;True;make_tuple(truediv(237, 268), 9, add(147, 0.00207311129129255));0.9850
45;rf;mupluslambda;True;make_tuple(expit(add(0.03384331631931395, 2)), 9, add(0.0011209764552457461, 147));0.9870
9950;rf;mupluslambda;True;make_tuple(0.8842777063816226, 9, add(147, 0.021384239412731446));0.9769
168330;rf;mupluslambda;True;make_tuple(0.8843075494992094, 9, add(0.17886503704559573, 147));0.9792
168337;rf;mupluslambda;True;make_tuple(add(expit(2), 0.003535767062927932), 9, add(147, 0.0010558028351175335));0.9884
167120;rf;mupluslambda;True;make_tuple(add(expit(2), 0.003535767062927932), 9, add(147, 0.0010558028351175335));0.9050
41;rf;mupluslambda;True;make_tuple(add(0.013858097837370131, 0.8704021798227548), 9, add(0.013746467192345367, 147));0.9922
16;rf;mupluslambda;True;make_tuple(0.8843052880183071, 9, add(0.1539260035028451, 147));0.9869
3573;rf;mupluslambda;True;make_tuple(sub(0.8874612211960058, 0.0031436578432460574), 9, add(0.28015111793212477, 147));0.9915
3485;rf;mupluslambda;True;make_tuple(mul(0.002434875998966677, 357), 9, 147);0.9361
168912;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.9928
168909;rf;mupluslambda;True;make_tuple(mul(0.004834510633823542, 200), 9, 141);0.9826
3510;rf;mupluslambda;True;make_tuple(mul(566, 0.0017081623004937556), 9, 141);0.9771
12;rf;mupluslambda;True;make_tuple(0.9669553555519436, 9, 141);0.9918
9957;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.9940
145681;rf;mupluslambda;True;make_tuple(mul(0.004834510633823542, 200), 9, 141);0.9878
146800;rf;mupluslambda;True;make_tuple(mul(0.004834510633823542, 200), 9, 141);0.9741
49;rf;mupluslambda;True;make_tuple(mul(566, 0.0017081623004937556), 9, 141);0.9278
14971;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.8076
14952;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.9806
3549;rf;mupluslambda;True;make_tuple(mul(0.004834510633823542, 200), 9, 141);0.9909
3481;rf;mupluslambda;True;make_tuple(0.9658067600536392, 9, 141);0.9827
53;rf;mupluslambda;True;make_tuple(truediv(228, 236), 9, 141);0.9919
10101;rf;mupluslambda;True;make_tuple(21, 9, 145);0.9498
146212;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.9952
32;rf;mupluslambda;True;make_tuple(0.96691473634411, 9, 141);0.9939
146195;rf;mupluslambda;True;make_tuple(mul(0.004834510633823542, 200), 9, 141);0.9242
14970;rf;mupluslambda;True;make_tuple(truediv(228, 236), 9, 141);0.9882
11;rf;mupluslambda;True;make_tuple(0.9663880674258113, 9, 141);0.9839
9981;rf;mupluslambda;True;make_tuple(0.9664330342695588, 9, 141);0.9837
22;rf;mupluslambda;True;make_tuple(0.9669553555519436, 9, 141);0.9974
167124;rf;mupluslambda;True;make_tuple(truediv(167, 171), 9, 145);0.9993
190412;rf;mupluslambda;True;make_tuple(4, 9, 145);0.9983
6;rf;mupluslambda;True;make_tuple(0.9746792830489232, 9, 145);0.9764
146818;rf;mupluslambda;True;make_tuple(0.976942936715212, 9, 145);0.9390
18;rf;mupluslambda;True;make_tuple(0.9752010482664032, 9, 145);0.9341
125922;rf;mupluslambda;True;make_tuple(0.9755305223269225, 9, 145);0.9882
3913;rf;mupluslambda;True;make_tuple(0.9746974394675827, 9, 145);0.8200
9986;rf;mupluslambda;True;make_tuple(282, 9, 145);0.9930
168911;rf;mupluslambda;True;make_tuple(3, 9, 145);0.9796
10090;rf;mupluslambda;True;make_tuple(0.976942936715212, 9, 145);0.9666
14954;rf;mupluslambda;True;make_tuple(91, 9, 145);0.9867
146820;rf;mupluslambda;True;make_tuple(0.9752010482664032, 9, 145);0.9813
219;rf;mupluslambda;True;make_tuple(0.9746792830489232, 9, 145);0.9437
9985;rf;mupluslambda;True;make_tuple(0.9746974394675827, 9, 145);0.9908
3022;rf;mupluslambda;True;make_tuple(0.9752010482664032, 9, 145);0.9483
168335;rf;mupluslambda;True;make_tuple(282, 9, 145);0.9810
10093;rf;mupluslambda;True;make_tuple(282, 9, 145);0.9925
167211;rf;mupluslambda;True;make_tuple(0.9752010482664032, 9, 145);0.7915
9952;rf;mupluslambda;True;make_tuple(0.9752010482664032, 9, 145);0.9302
23;rf;mupluslambda;True;make_tuple(0.9746974394675827, 9, 145);0.9853
3493;rf;mupluslambda;True;make_tuple(0.9746974394675827, 9, 145);0.6931
9946;rf;mupluslambda;True;make_tuple(282, 9, 145);0.9244
37;rf;mupluslambda;True;make_tuple(0.9746792830489232, 9, 145);0.9919
146819;rf;mupluslambda;True;make_tuple(0.9756035386173783, 9, 145);0.9895
168338;rf;mupluslambda;True;make_tuple(3, 9, 145);0.6628
3918;rf;mupluslambda;True;make_tuple(add(sub(expit(2), 0.002085536824825421), 0.005592455014815336), 9, 73);0.9360
146607;rf;mupluslambda;True;make_tuple(add(0.0035236735358665917, expit(2)), 9, 73);0.9549
146821;rf;mupluslambda;True;make_tuple(add(sub(expit(2), 0.002085536824825421), 0.005592455014815336), 9, 73);0.9522
2074;rf;mupluslambda;True;make_tuple(add(sub(expit(2), 0.002085536824825421), 0.005592455014815336), 9, 73);0.9871
190411;rf;mupluslambda;True;make_tuple(expit(add(0.04872553711401317, 2)), 9, 73);0.8654
167121;rf;mupluslambda;True;make_tuple(expit(add(2, 0.0339972943394063)), 9, 73);0.9884
31;rf;mupluslambda;True;make_tuple(expit(add(2, 0.03351751977929349)), 9, 73);0.9951
3904;rf;mupluslambda;True;make_tuple(mul(130, 0.006816887081613484), 9, 73);0.9238
14965;rf;mupluslambda;True;make_tuple(add(0.0035236735358665917, expit(2)), 9, 73);0.9376
10106;rf;mupluslambda;True;make_tuple(expit(add(2, 0.03351751977929349)), 9, 73);0.6784
167140;rf;mupluslambda;True;make_tuple(expit(add(0.04872553711401317, 2)), 9, 73);0.9901
3893;rf;mupluslambda;True;make_tuple(add(expit(2), 0.003531326017637242), 9, 73);0.9938
167125;rf;mupluslambda;True;make_tuple(expit(add(2, 0.0339972943394063)), 9, 73);0.9910
168908;rf;mupluslambda;True;make_tuple(expit(add(0.033811254672572684, 2)), 9, 73);0.9844
9976;rf;mupluslambda;True;make_tuple(expit(add(0.04872553711401317, 2)), 9, 73);0.8632
3902;rf;mupluslambda;True;make_tuple(expit(add(0.04872553711401317, 2)), 9, 73);0.9408
3907;rf;mupluslambda;True;make_tuple(add(expit(2), 0.003531326017637242), 9, 73);0.8705
9910;rf;mupluslambda;True;make_tuple(expit(add(0.04872553711401317, 2)), 9, 73);0.9525
15;rf;mupluslambda;True;make_tuple(truediv(258, add(0.7606023105676508, 291)), 9, 73);0.9872
9978;rf;mupluslambda;True;make_tuple(expit(add(2, 0.0339972943394063)), 9, 73);0.9901
3512;rf;mupluslambda;True;make_tuple(expit(add(2, 0.0339972943394063)), 9, 73);0.9921
9970;rf;mupluslambda;True;make_tuple(add(sub(expit(2), 0.002085536824825421), 0.005592455014815336), 9, 73);0.9822
125921;rf;mupluslambda;True;make_tuple(truediv(258, add(0.7606023105676508, 291)), 9, 73);0.7908
14954;rpart;mupluslambda;True;make_tuple(0.0005145562225286562, 9, 25, 52);0.9802
23;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.9907
2074;rpart;mupluslambda;True;make_tuple(0.0005145562225286562, 9, 25, 52);0.9846
22;rpart;mupluslambda;True;make_tuple(0.0005290683982189557, add(9, 0.4750181914718619), add(0.0014352557264556234, 25), 52);0.8505
9977;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.9801
32;rpart;mupluslambda;True;make_tuple(0.0005141574546152882, 9, 25, 52);0.9780
6;rpart;mupluslambda;True;make_tuple(0.000697453959684697, 11, 18, 123);0.9793
168910;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.5966
125921;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.7914
146212;rpart;mupluslambda;True;make_tuple(0.000697453959684697, 11, 18, 123);0.9897
41;rpart;mupluslambda;True;make_tuple(0.0006968940113809319, 11, 18, add(0.003548358853226105, 81));0.8432
146800;rpart;mupluslambda;True;make_tuple(0.0006968940113809319, 11, 18, add(0.003548358853226105, 81));0.9176
145681;rpart;mupluslambda;True;make_tuple(truediv(0.001027825260946386, 2), 9, 25, 52);0.8858
167140;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.9513
3481;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.9488
11;rpart;mupluslambda;True;make_tuple(0.0007017831372205817, 11, add(0.0010438654960246286, 18), 123);0.9281
9976;rpart;mupluslambda;True;make_tuple(0.0005141574546152882, 9, 25, 52);0.9980
168908;rpart;mupluslambda;True;make_tuple(0.000701586206878786, 11, add(18, 0.002464606334090063), 123);0.9904
168338;rpart;mupluslambda;True;make_tuple(mul(0.03833746764476885, 0.01337283762096464), add(0.03452195540975047, 9), 36, 62);0.9900
146820;rpart;mupluslambda;True;make_tuple(0.0007015644527295762, 11, add(0.0014849397289278996, 18), 123);0.9361
3904;rpart;mupluslambda;True;make_tuple(0.0005247097847032139, 20, 39, 64);0.9954
3549;rpart;mupluslambda;True;make_tuple(0.0005290518438762893, 14, add(0.29690613420079637, 25), 123);0.9814
12;rpart;mupluslambda;True;make_tuple(0.000529301254586147, 14, add(mul(0.6954770765905681, 3), 23), 123);0.8921
125922;rpart;mupluslambda;True;make_tuple(mul(0.0034382109470054456, 0.15296284639899385), 20, 39, 64);0.9923
3893;rpart;mupluslambda;True;make_tuple(mul(0.0034382109470054456, 0.15296284639899385), 20, 39, 64);0.9218
168909;rpart;mupluslambda;True;make_tuple(mul(0.0034382109470054456, 0.15296284639899385), 20, 39, 64);0.9619
14970;rpart;mupluslambda;True;make_tuple(0.0005240290463396128, 20, 39, 64);0.9872
9957;rpart;mupluslambda;True;make_tuple(0.0005295565221293471, 14, sub(26, 0.7502719995800059), 123);0.9672
167211;rpart;mupluslambda;True;make_tuple(0.0005247097847032139, 20, 39, 64);0.9480
168911;rpart;mupluslambda;True;make_tuple(0.0005240290463396128, 20, 39, 64);0.9912
168335;rpart;mupluslambda;True;make_tuple(0.000529301254586147, 14, add(mul(0.6954770765905681, 3), 23), 123);0.9111
168330;rpart;mupluslambda;True;make_tuple(0.0005243553959045486, 20, 39, 64);0.9441
3917;rpart;mupluslambda;True;make_tuple(0.0005295565221293471, 14, sub(26, 0.7502719995800059), 123);0.9969
167141;rpart;mupluslambda;True;make_tuple(0.0005295565221293471, 14, sub(26, 0.7502719995800059), 123);0.9442
24;rpart;mupluslambda;True;make_tuple(0.0005243553959045486, 20, 39, 64);0.9786
168868;rpart;mupluslambda;True;make_tuple(mul(0.0034382109470054456, 0.15296284639899385), 20, 39, 64);0.9673
9956;rpart;mupluslambda;True;make_tuple(0.0005240290463396128, 20, 39, 64);0.6818
45;rpart;mupluslambda;True;make_tuple(mul(0.0034382109470054456, 0.15296284639899385), 20, 39, 64);0.9782
168337;rpart;mupluslambda;True;make_tuple(0.0005247097847032139, 20, 39, 64);0.9965
146822;rpart;mupluslambda;True;make_tuple(0.0005243553959045486, 20, 39, 64);0.9684
49;rpart;mupluslambda;True;make_tuple(0.0007019368813804936, add(0.0228978347722799, 24), 39, 86);0.5662
18;rpart;mupluslambda;True;make_tuple(0.0006953058334555482, 14, 23, 113);0.9580
14965;rpart;mupluslambda;True;make_tuple(0.0007017296176733611, add(0.07185413862107999, 24), 39, 86);0.9153
2073;rpart;mupluslambda;True;make_tuple(0.0007001712953279237, add(24, 0.0027963086258066096), 39, 86);0.9331
3913;rpart;mupluslambda;True;make_tuple(0.0006953058334555482, 14, 23, 113);0.9978
167119;rpart;mupluslambda;True;make_tuple(0.0007001712953279237, add(24, 0.0027963086258066096), 39, 86);0.8063
14952;rpart;mupluslambda;True;make_tuple(0.000695119326343453, 14, 23, 113);0.9418
9910;rpart;mupluslambda;True;make_tuple(0.0007017296176733611, add(0.07185413862107999, 24), 39, 86);0.9922
7592;rpart;mupluslambda;True;make_tuple(0.000695119326343453, 14, 23, 113);0.9628
9950;rpart;mupluslambda;True;make_tuple(0.0007001712953279237, add(24, 0.0027963086258066096), 39, 86);0.8608
125920;rpart;mupluslambda;True;make_tuple(0.0006950610547938526, 14, 23, 113);0.9919
3485;rpart;mupluslambda;True;make_tuple(0.0006953058334555482, 14, 23, 113);0.9293
9960;rpart;mupluslambda;True;make_tuple(0.000701230171730457, add(0.0033114546972703492, 24), 39, 86);0.9721
3573;rpart;mupluslambda;True;make_tuple(0.0006950610547938526, 14, 23, 113);0.9543
190411;rpart;mupluslambda;True;make_tuple(0.0006953058334555482, 14, 23, 113);0.9827
146607;rpart;mupluslambda;True;make_tuple(0.0006953058334555482, 14, 23, 113);0.9821
167125;rpart;mupluslambda;True;make_tuple(0.0007019368813804936, 24, 39, 86);0.8442
3022;rpart;mupluslambda;True;make_tuple(0.0007001712953279237, 24, 39, 86);0.8617
9964;rpart;mupluslambda;True;make_tuple(0.0007011603299880103, 24, 39, 86);0.8990
31;rpart;mupluslambda;True;make_tuple(0.0007019368813804936, 24, 39, 86);0.9926
167121;rpart;mupluslambda;True;make_tuple(0.0004283752914953626, 23, 39, add(81, 0.022573868802898356));0.7572
168339;rpart;mupluslambda;True;make_tuple(0.00043183225418073077, 23, 39, add(81, 0.05618351234552624));0.8890
28;rpart;mupluslambda;True;make_tuple(0.0004288929350717075, 23, 39, add(0.03167877436959017, 81));0.9573
3512;rpart;mupluslambda;True;make_tuple(0.0004319267102200807, 23, 39, add(0.008125194657179322, 81));0.9478
219;rpart;mupluslambda;True;make_tuple(0.00043081644620258187, 23, 39, add(0.02182211265163888, 81));0.9002
43;rpart;mupluslambda;True;make_tuple(0.00042817263539288413, 23, 39, add(81, 0.001407346966820265));0.9282
10101;rpart;mupluslambda;True;make_tuple(0.000425993989579288, 23, 39, add(81, 0.001824135993875141));0.9983
146606;rpart;mupluslambda;True;make_tuple(0.00043183225418073077, 23, 39, add(81, 0.05618351234552624));0.9060
168329;rpart;mupluslambda;True;make_tuple(0.00042721472497580354, 23, 39, add(81, 0.23850111409851893));0.9669
9970;rpart;mupluslambda;True;make_tuple(0.0004263955220972863, 23, 39, add(0.31697360721713436, 81));0.9876
10090;rpart;mupluslambda;True;make_tuple(0.000425993989579288, 23, 39, 81);0.5579
9952;rpart;mupluslambda;True;make_tuple(0.000425993989579288, 23, 39, add(81, 0.001824135993875141));0.9456
9986;rpart;mupluslambda;True;make_tuple(0.00042817263539288413, 23, 39, add(81, 0.001407346966820265));0.9956
10093;rpart;mupluslambda;True;make_tuple(0.000425993989579288, 23, 39, add(81, 0.001824135993875141));0.8014
146817;rpart;mupluslambda;True;make_tuple(0.0004319267102200807, 23, 39, add(0.008125194657179322, 81));0.9448
167124;rpart;mupluslambda;True;make_tuple(0.000425993989579288, 23, 39, add(81, 0.001824135993875141));0.6502
16;rpart;mupluslambda;True;make_tuple(0.00042721472497580354, 23, 39, add(81, 0.23850111409851893));0.9432
146195;rpart;mupluslambda;True;make_tuple(0.0004288929350717075, 23, 39, add(0.03167877436959017, 81));0.8406
3560;rpart;mupluslambda;True;make_tuple(0.0004288929350717075, 23, 39, add(0.03167877436959017, 81));0.9806
9981;rpart;mupluslambda;True;make_tuple(0.0004263955220972863, 23, 39, add(0.31697360721713436, 81));0.7975
3510;rpart;mupluslambda;True;make_tuple(0.0004973360916111144, 20, 39, 87);0.9863
146825;rpart;mupluslambda;True;make_tuple(0.0007065258297087972, 12, add(0.014859783189551631, 18), 113);0.9770
14;rpart;mupluslambda;True;make_tuple(0.0007059742219359751, 12, add(18, 0.0014427456382179987), 113);0.9309
53;rpart;mupluslambda;True;make_tuple(0.0007065221701501923, 12, add(18, 0.23542823602658794), 113);0.9900
37;rpart;mupluslambda;True;make_tuple(0.0005083716606537127, 20, 39, 87);0.9884
58;rpart;mupluslambda;True;make_tuple(0.0007059742219359751, 12, add(18, 0.0014427456382179987), 113);0.9938
167120;rpart;mupluslambda;True;make_tuple(0.0007059742219359751, 12, add(18, 0.0014427456382179987), 113);0.9858
168336;rpart;mupluslambda;True;make_tuple(0.0007065258297087972, 12, add(0.014859783189551631, 18), 113);0.8352
3902;rpart;mupluslambda;True;make_tuple(0.0007065258297087972, 12, add(0.014859783189551631, 18), 113);0.9696
146821;rpart;mupluslambda;True;make_tuple(0.0007065258297087972, 12, add(0.014859783189551631, 18), 113);0.7671
168332;rpart;mupluslambda;True;make_tuple(0.0007059742219359751, 12, add(18, 0.0014427456382179987), 113);0.9594
9985;rpart;mupluslambda;True;make_tuple(0.0007060755421344052, 12, add(18, 0.004126071638617408), 113);0.9159
146824;rpart;mupluslambda;True;make_tuple(0.0005083716606537127, 20, 39, 87);0.8994
14969;rpart;mupluslambda;True;make_tuple(0.0005083716606537127, 20, 39, 87);0.9766
3561;rpart;mupluslambda;True;make_tuple(0.0005093695098770203, 14, 23, 114);0.9921
9971;rpart;mupluslambda;True;make_tuple(0.0007065258297087972, 12, add(0.014859783189551631, 18), 113);0.9773
189928;rpart;mupluslambda;True;make_tuple(0.000510999560441288, 20, 39, 87);0.9683
3;rpart;mupluslambda;True;make_tuple(0.0005083716606537127, 20, 39, 87);0.9157
168331;rpart;mupluslambda;True;make_tuple(0.0004983238609962482, 20, 39, 87);0.9106
9946;rpart;mupluslambda;True;make_tuple(0.0007065221701501923, 12, add(18, 0.23542823602658794), 113);0.9609
41;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.9877
16;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9927
58;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.9198
24;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.9996
3904;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.3227
146607;svm;mupluslambda;True;make_tuple(258, 0.003934585090693982);0.8348
49;svm;mupluslambda;True;make_tuple(258, 0.003934585090693982);0.8891
14970;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9912
3512;svm;mupluslambda;True;make_tuple(258, 0.003934585090693982);0.9915
9952;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.5999
125921;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9237
7592;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9920
9964;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9991
3561;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.8095
3022;svm;mupluslambda;True;make_tuple(108, 0.005178554073552966);0.9649
14969;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.8366
9946;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.9953
168912;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.9943
34539;svm;mupluslambda;True;make_tuple(258, 0.003933135000925149);0.3099
29;svm;mupluslambda;True;make_tuple(258, 0.003934585090693982);0.9668
190411;svm;mupluslambda;True;make_tuple(98, 0.005532665614626162);0.9214
146818;svm;mupluslambda;True;make_tuple(98, 0.005532665614626162);0.9812
14;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.9942
43;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.9659
2079;svm;mupluslambda;True;make_tuple(36, 0.007671704264408098);0.9674
45;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.9864
9910;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.6860
168329;svm;mupluslambda;True;make_tuple(36, 0.007671704264408098);0.9704
3893;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.9555
10101;svm;mupluslambda;True;make_tuple(36, 0.007671704264408098);0.6495
146821;svm;mupluslambda;True;make_tuple(98, 0.005532665614626162);0.8830
9981;svm;mupluslambda;True;make_tuple(98, 0.005532665614626162);0.7026
146817;svm;mupluslambda;True;make_tuple(36, 0.007671704264408098);0.9799
14952;svm;mupluslambda;True;make_tuple(98, 0.005531300081725909);0.9798
