endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(min(truediv(m, m), truediv(0.5283630696105285, m)), neg(sub(mkd, 0.010933090032587045)));2.0;in;6.0;glmnet;44cfb357-f75c-4c04-ab40-b669dd598e27;0.937;random_search_300;3918.0
1.0;make_tuple(min(truediv(m, m), truediv(0.5283630696105285, m)), neg(sub(mkd, 0.010933090032587045)));2.0;out;6.0;glmnet;44cfb357-f75c-4c04-ab40-b669dd598e27;0.0013;random_search_300;3918.0
1.0;make_tuple(neg(neg(n)), truediv(sub(mcp, mkd), mul(n, xvar)));2.0;in;6.0;glmnet;68628332-8ec7-47f0-ab93-a96f0202f1e1;0.9238;random_search_300;189927.0
1.0;make_tuple(neg(neg(n)), truediv(sub(mcp, mkd), mul(n, xvar)));2.0;out;6.0;glmnet;68628332-8ec7-47f0-ab93-a96f0202f1e1;0.874;random_search_300;189927.0
1.0;make_tuple(if_gt(xvar, 1, mcp, mcp), sub(0.004816750998410297, mkd));2.0;in;3.0;glmnet;dcb461f4-bca9-4429-8aa0-6d0108e334a4;0.9228;random_search_300;189924.0
1.0;make_tuple(if_gt(xvar, 1, mcp, mcp), sub(0.004816750998410297, mkd));2.0;out;3.0;glmnet;dcb461f4-bca9-4429-8aa0-6d0108e334a4;0.9465;random_search_300;189924.0
1.0;make_tuple(pow(mcp, 2), sub(0.008633167598242491, mkd));2.0;in;3.0;glmnet;6185fb08-f65e-4c5a-b6c2-e5099d1baf25;0.9297;random_search_300;167141.0
1.0;make_tuple(pow(mcp, 2), sub(0.008633167598242491, mkd));2.0;out;3.0;glmnet;6185fb08-f65e-4c5a-b6c2-e5099d1baf25;0.0691;random_search_300;167141.0
1.0;make_tuple(mul(add(po, m), expit(3)), truediv(expit(mcp), mul(n, xvar)));2.0;in;7.0;glmnet;48a41cd4-9bda-4ba9-9093-497159311101;0.9228;random_search_300;168911.0
1.0;make_tuple(mul(add(po, m), expit(3)), truediv(expit(mcp), mul(n, xvar)));2.0;out;7.0;glmnet;48a41cd4-9bda-4ba9-9093-497159311101;0.9939;random_search_300;168911.0
1.0;make_tuple(min(expit(xvar), expit(m)), truediv(expit(6), mul(xvar, n)));2.0;in;7.0;glmnet;eda22fa5-76e6-41a0-bb8b-26a1d124da78;0.9219;random_search_300;15.0
1.0;make_tuple(min(expit(xvar), expit(m)), truediv(expit(6), mul(xvar, n)));2.0;out;7.0;glmnet;eda22fa5-76e6-41a0-bb8b-26a1d124da78;0.9962;random_search_300;15.0
1.0;make_tuple(mul(min(p, 0.6918162911931316), sub(p, m)), truediv(truediv(mcp, xvar), add(xvar, n)));2.0;in;7.0;glmnet;71b9248c-bc82-4c22-bbbd-e3e809850d64;0.9224;random_search_300;167125.0
1.0;make_tuple(mul(min(p, 0.6918162911931316), sub(p, m)), truediv(truediv(mcp, xvar), add(xvar, n)));2.0;out;7.0;glmnet;71b9248c-bc82-4c22-bbbd-e3e809850d64;0.9989;random_search_300;167125.0
1.0;make_tuple(max(max(mkd, 0.19482138199671298), neg(0.015239180338552639)), sub(add(0.009216449273051175, 0.0010236524204892856), truediv(mkd, mcp)));2.0;in;7.0;glmnet;7bd53a08-2f0c-4db4-96fd-0afdc427e23d;0.9259;random_search_300;3512.0
1.0;make_tuple(max(max(mkd, 0.19482138199671298), neg(0.015239180338552639)), sub(add(0.009216449273051175, 0.0010236524204892856), truediv(mkd, mcp)));2.0;out;7.0;glmnet;7bd53a08-2f0c-4db4-96fd-0afdc427e23d;0.9898;random_search_300;3512.0
1.0;make_tuple(expit(mkd), sub(0.003697539107960028, mkd));2.0;in;3.0;glmnet;a0f2c5e5-b69e-491a-88df-d2cfcb7c5335;0.9205;random_search_300;14.0
1.0;make_tuple(expit(mkd), sub(0.003697539107960028, mkd));2.0;out;3.0;glmnet;a0f2c5e5-b69e-491a-88df-d2cfcb7c5335;0.9444;random_search_300;14.0
1.0;make_tuple(expit(mul(mkd, mkd)), add(neg(mkd), truediv(0.017751827112358336, m)));2.0;in;6.0;glmnet;705b15c4-017f-4586-8133-f8adf39a5e50;0.9267;random_search_300;3021.0
1.0;make_tuple(expit(mul(mkd, mkd)), add(neg(mkd), truediv(0.017751827112358336, m)));2.0;out;6.0;glmnet;705b15c4-017f-4586-8133-f8adf39a5e50;0.9582;random_search_300;3021.0
1.0;make_tuple(truediv(po, 22), expit(xvar), max(xvar, rc));2.0;in;4.0;random forest;118be86e-c2bb-4e4a-a8da-3e322d157ac2;0.9222;random_search_300;3913.0
1.0;make_tuple(truediv(po, 22), expit(xvar), max(xvar, rc));2.0;out;4.0;random forest;118be86e-c2bb-4e4a-a8da-3e322d157ac2;0.655;random_search_300;3913.0
1.0;make_tuple(expit(xvar), expit(mcp), pow(xvar, 70));2.0;in;4.0;random forest;47c1dc11-94d0-495c-aa35-ece34d190b2a;0.915;random_search_300;37.0
1.0;make_tuple(expit(xvar), expit(mcp), pow(xvar, 70));2.0;out;4.0;random forest;47c1dc11-94d0-495c-aa35-ece34d190b2a;0.9216;random_search_300;37.0
1.0;make_tuple(min(expit(xvar), max(m, rc)), expit(pow(mkd, 0.009802136710799894)), if_gt(sub(n, mkd), add(xvar, 0.0012163624855793004), pow(m, rc), add(rc, mkd)));2.0;in;11.0;random forest;634cc4a7-826e-4ab9-b224-b5b8c6344c6a;0.9178;random_search_300;3561.0
1.0;make_tuple(min(expit(xvar), max(m, rc)), expit(pow(mkd, 0.009802136710799894)), if_gt(sub(n, mkd), add(xvar, 0.0012163624855793004), pow(m, rc), add(rc, mkd)));2.0;out;11.0;random forest;634cc4a7-826e-4ab9-b224-b5b8c6344c6a;0.5972;random_search_300;3561.0
1.0;make_tuple(if_gt(max(m, p), add(mkd, po), truediv(xvar, 0.0023417170058177873), mul(p, 0.03678262356444401)), expit(min(mcp, xvar)), mul(expit(p), expit(m)));2.0;in;11.0;random forest;3adb140c-e484-482e-afdd-758d6ed2cf0d;0.9171;random_search_300;9978.0
1.0;make_tuple(if_gt(max(m, p), add(mkd, po), truediv(xvar, 0.0023417170058177873), mul(p, 0.03678262356444401)), expit(min(mcp, xvar)), mul(expit(p), expit(m)));2.0;out;11.0;random forest;3adb140c-e484-482e-afdd-758d6ed2cf0d;0.8912;random_search_300;9978.0
1.0;make_tuple(mul(po, 0.043464302889675926), expit(mcp), neg(m));2.0;in;4.0;random forest;59111077-b18e-4da1-9172-305ba14e00da;0.9157;random_search_300;3573.0
1.0;make_tuple(mul(po, 0.043464302889675926), expit(mcp), neg(m));2.0;out;4.0;random forest;59111077-b18e-4da1-9172-305ba14e00da;0.9901;random_search_300;3573.0
1.0;make_tuple(max(max(rc, 0.0020657773457407195), truediv(p, 16)), expit(add(mkd, xvar)), pow(mul(xvar, m), truediv(rc, n)));2.0;in;9.0;random forest;b48f27aa-6d91-4821-8c17-17ff8016c555;0.9191;random_search_300;34539.0
1.0;make_tuple(max(max(rc, 0.0020657773457407195), truediv(p, 16)), expit(add(mkd, xvar)), pow(mul(xvar, m), truediv(rc, n)));2.0;out;9.0;random forest;b48f27aa-6d91-4821-8c17-17ff8016c555;0.5219;random_search_300;34539.0
1.0;make_tuple(mul(0.043187097331079866, po), expit(xvar), min(mcp, po));2.0;in;4.0;random forest;c37c8d71-3ddb-470b-b6b2-e81b64a69277;0.9189;random_search_300;18.0
1.0;make_tuple(mul(0.043187097331079866, po), expit(xvar), min(mcp, po));2.0;out;4.0;random forest;c37c8d71-3ddb-470b-b6b2-e81b64a69277;0.9912;random_search_300;18.0
1.0;make_tuple(add(expit(xvar), min(po, mkd)), if_gt(add(n, po), add(po, xvar), expit(xvar), min(p, mcp)), if_gt(min(p, m), sub(631, rc), truediv(p, po), expit(3)));2.0;in;14.0;random forest;15328347-fe1c-45a4-b932-ab7e98b78011;0.9163;random_search_300;146607.0
1.0;make_tuple(add(expit(xvar), min(po, mkd)), if_gt(add(n, po), add(po, xvar), expit(xvar), min(p, mcp)), if_gt(min(p, m), sub(631, rc), truediv(p, po), expit(3)));2.0;out;14.0;random forest;15328347-fe1c-45a4-b932-ab7e98b78011;0.8405;random_search_300;146607.0
1.0;make_tuple(mul(0.04405725325787822, po), expit(xvar), neg(m));2.0;in;4.0;random forest;f50b0220-8223-475c-a03c-e7c9d2336a8f;0.9192;random_search_300;14954.0
1.0;make_tuple(mul(0.04405725325787822, po), expit(xvar), neg(m));2.0;out;4.0;random forest;f50b0220-8223-475c-a03c-e7c9d2336a8f;0.975;random_search_300;14954.0
1.0;make_tuple(mul(0.03991743374307886, po), expit(xvar), min(0.0667729700328487, mkd));2.0;in;4.0;random forest;c890bb0c-b871-49aa-9263-f2c47931521c;0.9185;random_search_300;49.0
1.0;make_tuple(mul(0.03991743374307886, po), expit(xvar), min(0.0667729700328487, mkd));2.0;out;4.0;random forest;c890bb0c-b871-49aa-9263-f2c47931521c;0.9336;random_search_300;49.0
1.0;make_tuple(truediv(po, 18), expit(xvar), neg(rc));2.0;in;4.0;random forest;dd650962-6af1-45c4-85b2-3b60804c0be0;0.9178;random_search_300;22.0
1.0;make_tuple(truediv(po, 18), expit(xvar), neg(rc));2.0;out;4.0;random forest;dd650962-6af1-45c4-85b2-3b60804c0be0;0.9922;random_search_300;22.0
1.0;make_tuple(add(expit(xvar), min(mkd, po)), min(expit(xvar), max(n, mcp)), truediv(expit(po), if_gt(rc, mcp, m, m)));2.0;in;10.0;random forest;2482608b-6843-4106-9e65-06c14679252f;0.9152;random_search_300;3549.0
1.0;make_tuple(add(expit(xvar), min(mkd, po)), min(expit(xvar), max(n, mcp)), truediv(expit(po), if_gt(rc, mcp, m, m)));2.0;out;10.0;random forest;2482608b-6843-4106-9e65-06c14679252f;0.9765;random_search_300;3549.0
1.0;make_tuple(truediv(po, 21), expit(xvar), min(n, mkd));2.0;in;4.0;random forest;b2e13ffd-49f3-4443-aefe-e9a42915f81d;0.9234;random_search_300;167120.0
1.0;make_tuple(truediv(po, 21), expit(xvar), min(n, mkd));2.0;out;4.0;random forest;b2e13ffd-49f3-4443-aefe-e9a42915f81d;0.4836;random_search_300;167120.0
1.0;make_tuple(add(truediv(mcp, 54), expit(xvar)), min(if_gt(p, xvar, p, 2), expit(xvar)), min(truediv(0.01873307506520292, 0.6078774041970535), if_gt(264, 52, mkd, 37)));2.0;in;10.0;random forest;f1f96a2a-d494-4bf9-85d6-7fd50aa9e49b;0.9149;random_search_300;6.0
1.0;make_tuple(add(truediv(mcp, 54), expit(xvar)), min(if_gt(p, xvar, p, 2), expit(xvar)), min(truediv(0.01873307506520292, 0.6078774041970535), if_gt(264, 52, mkd, 37)));2.0;out;10.0;random forest;f1f96a2a-d494-4bf9-85d6-7fd50aa9e49b;0.9798;random_search_300;6.0
1.0;make_tuple(expit(xvar), expit(mcp), min(p, mcp));2.0;in;4.0;random forest;407fe209-1949-442e-8c0d-50ae3b01c0a3;0.9144;random_search_300;168910.0
1.0;make_tuple(expit(xvar), expit(mcp), min(p, mcp));2.0;out;4.0;random forest;407fe209-1949-442e-8c0d-50ae3b01c0a3;0.9884;random_search_300;168910.0
1.0;make_tuple(expit(truediv(po, 36)), expit(max(mkd, xvar)), if_gt(truediv(mkd, po), max(m, po), mul(0.07414973306339048, 1), neg(mkd)));2.0;in;10.0;random forest;beeb30af-424c-4f32-9437-e18bda70ca20;0.9176;random_search_300;168339.0
1.0;make_tuple(expit(truediv(po, 36)), expit(max(mkd, xvar)), if_gt(truediv(mkd, po), max(m, po), mul(0.07414973306339048, 1), neg(mkd)));2.0;out;10.0;random forest;beeb30af-424c-4f32-9437-e18bda70ca20;0.9637;random_search_300;168339.0
1.0;make_tuple(mul(po, 0.044862886347514036), expit(xvar), sub(m, 36));2.0;in;4.0;random forest;ed59fd71-7191-412a-a5f7-43a599bd437c;0.9163;random_search_300;125921.0
1.0;make_tuple(mul(po, 0.044862886347514036), expit(xvar), sub(m, 36));2.0;out;4.0;random forest;ed59fd71-7191-412a-a5f7-43a599bd437c;0.9566;random_search_300;125921.0
1.0;make_tuple(expit(xvar), expit(xvar), mul(rc, m));2.0;in;4.0;random forest;53f76cc7-d0d4-44e9-8e3f-f9125aeaf980;0.9158;random_search_300;168329.0
1.0;make_tuple(expit(xvar), expit(xvar), mul(rc, m));2.0;out;4.0;random forest;53f76cc7-d0d4-44e9-8e3f-f9125aeaf980;0.9623;random_search_300;168329.0
1.0;make_tuple(mul(po, 0.045398268494056024), expit(xvar), truediv(mkd, 27));2.0;in;4.0;random forest;64841668-8cd2-4ad5-8ac5-35e73842ad2a;0.9193;random_search_300;3945.0
1.0;make_tuple(mul(po, 0.045398268494056024), expit(xvar), truediv(mkd, 27));2.0;out;4.0;random forest;64841668-8cd2-4ad5-8ac5-35e73842ad2a;0.9957;random_search_300;3945.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(mcp, xvar));2.0;in;4.0;random forest;d5bf6911-3707-4e5b-b21c-6fbbf0dd2c1c;0.9171;random_search_300;9976.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(mcp, xvar));2.0;out;4.0;random forest;d5bf6911-3707-4e5b-b21c-6fbbf0dd2c1c;0.752;random_search_300;9976.0
1.0;make_tuple(mul(p, 0.043841374986052874), expit(xvar), sub(107, n));2.0;in;4.0;random forest;cb68f04e-9b5d-46ca-8c35-7b6a3e5c45ff;0.917;random_search_300;168337.0
1.0;make_tuple(mul(p, 0.043841374986052874), expit(xvar), sub(107, n));2.0;out;4.0;random forest;cb68f04e-9b5d-46ca-8c35-7b6a3e5c45ff;0.9824;random_search_300;168337.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(74, p));2.0;in;4.0;random forest;f79c162c-0280-4241-9ba7-d46e93385db2;0.9187;random_search_300;14970.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(74, p));2.0;out;4.0;random forest;f79c162c-0280-4241-9ba7-d46e93385db2;0.9762;random_search_300;14970.0
1.0;make_tuple(expit(xvar), expit(xvar), mul(40, mkd));2.0;in;4.0;random forest;99e1b295-3850-4867-b745-a88df6b33103;0.9152;random_search_300;3022.0
1.0;make_tuple(expit(xvar), expit(xvar), mul(40, mkd));2.0;out;4.0;random forest;99e1b295-3850-4867-b745-a88df6b33103;0.9808;random_search_300;3022.0
1.0;make_tuple(expit(pow(1, 0.24504660440534343)), min(expit(xvar), pow(m, 0.14681935644907065)), mul(max(m, n), truediv(0.01056317631174309, po)));2.0;in;9.0;random forest;30a52cdb-1299-4a8f-8065-49600a7c01d6;0.9157;random_search_300;219.0
1.0;make_tuple(expit(pow(1, 0.24504660440534343)), min(expit(xvar), pow(m, 0.14681935644907065)), mul(max(m, n), truediv(0.01056317631174309, po)));2.0;out;9.0;random forest;30a52cdb-1299-4a8f-8065-49600a7c01d6;0.6607;random_search_300;219.0
1.0;make_tuple(truediv(p, 19), expit(xvar), neg(mkd));2.0;in;4.0;random forest;91c3fd08-995c-49e0-87e2-0a85a8c8a5e7;0.9176;random_search_300;168911.0
1.0;make_tuple(truediv(p, 19), expit(xvar), neg(mkd));2.0;out;4.0;random forest;91c3fd08-995c-49e0-87e2-0a85a8c8a5e7;0.9586;random_search_300;168911.0
1.0;make_tuple(pow(min(0.132343274533944, mkd), truediv(2, p)), expit(truediv(po, p)), max(neg(33), min(mcp, 6)));2.0;in;9.0;random forest;8c1afe79-bee5-4b7c-8a7e-42c52c8c2f2f;0.9172;random_search_300;14952.0
1.0;make_tuple(pow(min(0.132343274533944, mkd), truediv(2, p)), expit(truediv(po, p)), max(neg(33), min(mcp, 6)));2.0;out;9.0;random forest;8c1afe79-bee5-4b7c-8a7e-42c52c8c2f2f;0.97;random_search_300;14952.0
1.0;make_tuple(max(mkd, 0.8373856895004499), expit(xvar), mul(93, mkd));2.0;in;4.0;random forest;7ea98841-48c3-44dc-a89d-b85ffe04c6de;0.9154;random_search_300;168912.0
1.0;make_tuple(max(mkd, 0.8373856895004499), expit(xvar), mul(93, mkd));2.0;out;4.0;random forest;7ea98841-48c3-44dc-a89d-b85ffe04c6de;0.9928;random_search_300;168912.0
1.0;make_tuple(mul(add(0.022015776300487046, 0.02246703255156152), if_gt(xvar, m, m, po)), expit(pow(mkd, 0.10316092480681678)), sub(mul(mcp, rc), truediv(po, mcp)));2.0;in;9.0;random forest;9360f96c-0dec-4715-96e2-f308d2a1e74c;0.918;random_search_300;29.0
1.0;make_tuple(mul(add(0.022015776300487046, 0.02246703255156152), if_gt(xvar, m, m, po)), expit(pow(mkd, 0.10316092480681678)), sub(mul(mcp, rc), truediv(po, mcp)));2.0;out;9.0;random forest;9360f96c-0dec-4715-96e2-f308d2a1e74c;0.9692;random_search_300;29.0
1.0;make_tuple(expit(pow(p, mkd)), expit(if_gt(mkd, n, po, mcp)), truediv(truediv(po, xvar), max(m, po)));2.0;in;8.0;random forest;b94018f6-f17a-488f-8e43-80ce29aea1fc;0.9167;random_search_300;10106.0
1.0;make_tuple(expit(pow(p, mkd)), expit(if_gt(mkd, n, po, mcp)), truediv(truediv(po, xvar), max(m, po)));2.0;out;8.0;random forest;b94018f6-f17a-488f-8e43-80ce29aea1fc;0.8575;random_search_300;10106.0
1.0;make_tuple(expit(mul(0.0043098055209297124, po)), expit(max(mkd, xvar)), truediv(max(xvar, p), if_gt(m, mkd, po, mkd)));2.0;in;8.0;random forest;d8a25185-75da-4043-9b20-b8e098038fbf;0.915;random_search_300;53.0
1.0;make_tuple(expit(mul(0.0043098055209297124, po)), expit(max(mkd, xvar)), truediv(max(xvar, p), if_gt(m, mkd, po, mkd)));2.0;out;8.0;random forest;d8a25185-75da-4043-9b20-b8e098038fbf;0.9692;random_search_300;53.0
1.0;make_tuple(expit(xvar), expit(mcp), expit(mkd));2.0;in;4.0;random forest;34faaddc-f859-418d-83db-7dadf506b4c6;0.9145;random_search_300;167141.0
1.0;make_tuple(expit(xvar), expit(mcp), expit(mkd));2.0;out;4.0;random forest;34faaddc-f859-418d-83db-7dadf506b4c6;0.9809;random_search_300;167141.0
1.0;make_tuple(add(if_gt(mkd, rc, rc, mkd), expit(xvar)), expit(sub(mcp, 0.014506131263386006)), if_gt(expit(n), add(mcp, po), add(m, po), expit(p)));2.0;in;11.0;random forest;5b399dad-1429-4806-a49e-1b666bbc2c2b;0.9147;random_search_300;3.0
1.0;make_tuple(add(if_gt(mkd, rc, rc, mkd), expit(xvar)), expit(sub(mcp, 0.014506131263386006)), if_gt(expit(n), add(mcp, po), add(m, po), expit(p)));2.0;out;11.0;random forest;5b399dad-1429-4806-a49e-1b666bbc2c2b;0.9851;random_search_300;3.0
1.0;make_tuple(truediv(mul(0.04485855182410648, po), expit(p)), expit(truediv(m, m)), sub(if_gt(m, n, po, mkd), max(mkd, n)));2.0;in;9.0;random forest;c74d67ab-6a24-4319-bc30-57c8e43e9716;0.9159;random_search_300;9977.0
1.0;make_tuple(truediv(mul(0.04485855182410648, po), expit(p)), expit(truediv(m, m)), sub(if_gt(m, n, po, mkd), max(mkd, n)));2.0;out;9.0;random forest;c74d67ab-6a24-4319-bc30-57c8e43e9716;0.9751;random_search_300;9977.0
1.0;make_tuple(expit(mul(po, 0.0154452413207485)), expit(expit(mcp)), expit(if_gt(xvar, 32, mkd, 0.0012229177950622326)));2.0;in;7.0;random forest;f8d67f4b-fca0-402b-a711-5c2c6fd0a34b;0.9166;random_search_300;14969.0
1.0;make_tuple(expit(mul(po, 0.0154452413207485)), expit(expit(mcp)), expit(if_gt(xvar, 32, mkd, 0.0012229177950622326)));2.0;out;7.0;random forest;f8d67f4b-fca0-402b-a711-5c2c6fd0a34b;0.9336;random_search_300;14969.0
1.0;make_tuple(expit(add(xvar, xvar)), expit(truediv(po, p)), mul(expit(497), expit(m)));2.0;in;8.0;random forest;cbab2806-c793-4deb-be41-febd8fe587db;0.9154;random_search_300;146825.0
1.0;make_tuple(expit(add(xvar, xvar)), expit(truediv(po, p)), mul(expit(497), expit(m)));2.0;out;8.0;random forest;cbab2806-c793-4deb-be41-febd8fe587db;0.987;random_search_300;146825.0
1.0;make_tuple(pow(expit(xvar), max(rc, mcp)), max(expit(mcp), sub(mkd, 574)), expit(max(0.002841635694685169, rc)));2.0;in;9.0;random forest;3fdad9fb-b81b-453f-9294-d1ccf6d7ea19;0.9154;random_search_300;12.0
1.0;make_tuple(pow(expit(xvar), max(rc, mcp)), max(expit(mcp), sub(mkd, 574)), expit(max(0.002841635694685169, rc)));2.0;out;9.0;random forest;3fdad9fb-b81b-453f-9294-d1ccf6d7ea19;0.996;random_search_300;12.0
1.0;make_tuple(sub(expit(xvar), neg(mkd)), min(expit(xvar), max(m, mcp)), sub(truediv(454, 38), if_gt(p, mcp, p, p)));2.0;in;10.0;random forest;11ef7197-a4ef-44ee-bf87-af1ec54fcf33;0.9187;random_search_300;3485.0
1.0;make_tuple(sub(expit(xvar), neg(mkd)), min(expit(xvar), max(m, mcp)), sub(truediv(454, 38), if_gt(p, mcp, p, p)));2.0;out;10.0;random forest;11ef7197-a4ef-44ee-bf87-af1ec54fcf33;0.8332;random_search_300;3485.0
1.0;make_tuple(expit(mul(xvar, 1)), expit(min(mcp, p)), min(truediv(rc, mcp), if_gt(0.4951196177889472, rc, rc, 8)));2.0;in;8.0;random forest;f2054865-c475-44dd-b217-6f2e9b8895f1;0.915;random_search_300;9952.0
1.0;make_tuple(expit(mul(xvar, 1)), expit(min(mcp, p)), min(truediv(rc, mcp), if_gt(0.4951196177889472, rc, rc, 8)));2.0;out;8.0;random forest;f2054865-c475-44dd-b217-6f2e9b8895f1;0.9759;random_search_300;9952.0
1.0;make_tuple(expit(xvar), expit(xvar), if_gt(mcp, rc, mcp, m));2.0;in;4.0;random forest;76de0564-4f19-40b0-81c8-aa711c7132e7;0.9159;random_search_300;190411.0
1.0;make_tuple(expit(xvar), expit(xvar), if_gt(mcp, rc, mcp, m));2.0;out;4.0;random forest;76de0564-4f19-40b0-81c8-aa711c7132e7;0.9354;random_search_300;190411.0
1.0;make_tuple(expit(mul(po, 0.01705924420587081)), max(expit(xvar), if_gt(xvar, n, 531, mkd)), min(neg(po), min(mkd, p)));2.0;in;9.0;random forest;9d6eb152-eb2e-4e86-ab50-acb7f936f2fd;0.9163;random_search_300;58.0
1.0;make_tuple(expit(mul(po, 0.01705924420587081)), max(expit(xvar), if_gt(xvar, n, 531, mkd)), min(neg(po), min(mkd, p)));2.0;out;9.0;random forest;9d6eb152-eb2e-4e86-ab50-acb7f936f2fd;0.9809;random_search_300;58.0
1.0;make_tuple(mul(0.04223126493815027, p), expit(xvar), min(m, mkd));2.0;in;4.0;random forest;61ce92c0-2c2b-4322-831c-5f7f0cdd7e3e;0.9177;random_search_300;146819.0
1.0;make_tuple(mul(0.04223126493815027, p), expit(xvar), min(m, mkd));2.0;out;4.0;random forest;61ce92c0-2c2b-4322-831c-5f7f0cdd7e3e;0.8893;random_search_300;146819.0
1.0;make_tuple(expit(xvar), expit(xvar), if_gt(p, mcp, mcp, po));2.0;in;4.0;random forest;5ef05f6c-cab7-45ec-b005-155317526460;0.9156;random_search_300;3493.0
1.0;make_tuple(expit(xvar), expit(xvar), if_gt(p, mcp, mcp, po));2.0;out;4.0;random forest;5ef05f6c-cab7-45ec-b005-155317526460;0.8305;random_search_300;3493.0
1.0;make_tuple(truediv(po, 24), expit(0.7284380660129741), sub(rc, m));2.0;in;4.0;random forest;e347ffe0-aa96-4b58-979a-e00f8f6203bf;0.9175;random_search_300;9964.0
1.0;make_tuple(truediv(po, 24), expit(0.7284380660129741), sub(rc, m));2.0;out;4.0;random forest;e347ffe0-aa96-4b58-979a-e00f8f6203bf;0.9834;random_search_300;9964.0
1.0;make_tuple(expit(mul(xvar, 2)), expit(min(p, xvar)), expit(mul(rc, p)));2.0;in;7.0;random forest;3e96a9df-64ed-4646-aa70-d73fdd80b8bd;0.9152;random_search_300;24.0
1.0;make_tuple(expit(mul(xvar, 2)), expit(min(p, xvar)), expit(mul(rc, p)));2.0;out;7.0;random forest;3e96a9df-64ed-4646-aa70-d73fdd80b8bd;0.9969;random_search_300;24.0
1.0;make_tuple(expit(add(xvar, mcp)), add(sub(mcp, mcp), expit(xvar)), add(add(rc, rc), if_gt(0.0025755149240814855, p, rc, mcp)));2.0;in;9.0;random forest;a5e136bd-fc1a-4b53-8d87-cb6977bb1946;0.9145;random_search_300;9956.0
1.0;make_tuple(expit(add(xvar, mcp)), add(sub(mcp, mcp), expit(xvar)), add(add(rc, rc), if_gt(0.0025755149240814855, p, rc, mcp)));2.0;out;9.0;random forest;a5e136bd-fc1a-4b53-8d87-cb6977bb1946;0.9838;random_search_300;9956.0
1.0;make_tuple(max(truediv(po, 22), expit(rc)), min(expit(xvar), pow(p, 34)), truediv(truediv(mcp, 0.39611102309394824), expit(mkd)));2.0;in;10.0;random forest;3b4815b4-b07e-43f4-8862-b76f6bfd509c;0.9161;random_search_300;16.0
1.0;make_tuple(max(truediv(po, 22), expit(rc)), min(expit(xvar), pow(p, 34)), truediv(truediv(mcp, 0.39611102309394824), expit(mkd)));2.0;out;10.0;random forest;3b4815b4-b07e-43f4-8862-b76f6bfd509c;0.985;random_search_300;16.0
1.0;make_tuple(mul(0.06412638014690482, p), expit(xvar), min(mcp, p));2.0;in;4.0;random forest;c414168d-bf09-4648-b3e5-f3133c6cfd8a;0.9179;random_search_300;189924.0
1.0;make_tuple(mul(0.06412638014690482, p), expit(xvar), min(mcp, p));2.0;out;4.0;random forest;c414168d-bf09-4648-b3e5-f3133c6cfd8a;0.6999;random_search_300;189924.0
1.0;make_tuple(truediv(expit(mkd), truediv(14, po)), expit(expit(mcp)), mul(min(mcp, 10), add(rc, xvar)));2.0;in;9.0;random forest;04f38733-0ac5-4d85-923f-cb060c3a455b;0.9155;random_search_300;168909.0
1.0;make_tuple(truediv(expit(mkd), truediv(14, po)), expit(expit(mcp)), mul(min(mcp, 10), add(rc, xvar)));2.0;out;9.0;random forest;04f38733-0ac5-4d85-923f-cb060c3a455b;0.9856;random_search_300;168909.0
1.0;make_tuple(if_gt(truediv(po, mkd), sub(po, 62), expit(xvar), min(mcp, n)), expit(if_gt(po, m, mcp, 0.018768562035888836)), expit(min(m, 31)));2.0;in;10.0;random forest;d95a6903-363b-4d85-94fc-41d2a8a2e0fb;0.9156;random_search_300;31.0
1.0;make_tuple(if_gt(truediv(po, mkd), sub(po, 62), expit(xvar), min(mcp, n)), expit(if_gt(po, m, mcp, 0.018768562035888836)), expit(min(m, 31)));2.0;out;10.0;random forest;d95a6903-363b-4d85-94fc-41d2a8a2e0fb;0.8852;random_search_300;31.0
1.0;make_tuple(expit(mul(po, 0.012786826434206248)), expit(expit(mcp)), pow(min(p, m), min(xvar, 0.04682526146009878)));2.0;in;8.0;random forest;e73838dc-21e6-42a8-91ba-e75b3f84e26b;0.9156;random_search_300;125922.0
